sentence,source,id,sentence_count,negation_marker,causal_marker,implicit_vs_explicit,CE,multiple_c_e
"Tickborne infectious diseases in the United States include diseases caused by bacteria (eg, Lyme disease, tularemia, relapsing fever), rickettsia (eg, Rocky Mountain spotted fever, ehrlichiosis, anaplasmosis), viruses (eg, Colorado tick fever), and protozoa (eg, babesiosis) (see Table 2.21, p 196 and disease-specific chapters in Section 3).",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('bacteria', 'diseases'), ('viruses', 'diseases'), ('protozoa', 'diseases')]",Yes
"Most property insurance policies contain a faulty workmanship exclusion or a mold exclusion, which exclude loss caused by rust, rot, mold or other fungi.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('mold', 'loss'), ('rot', 'loss')]",Yes
"In high doses, these drugs can cause anxiety, paranoia, and delusions.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('drugs', 'anxiety'), ('drugs', 'paranoia'), ('drugs', 'delusions')]",Yes
"Social workers are an integral part of the health care team, helping patients and their families cope with the challenges and problems caused by illness or life changes.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('illness', 'challenges'), ('life_changes', 'challenges')]",Yes
"Based on education that smoking causes lung cancer, emphysema and heart disease, smoking has dropped in the US from 42% of the adult population in 1965 to 25% in 1995 (247).",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('smoking', 'lung_cancer'), ('smoking', 'emphysema'), ('smoking', 'heart_disease')]",Yes
"ADD and ADHD can both be difficult and cause distractibility, forgetfulness, disorganization, difficulty following rapid conversations, and low self-esteem.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('add', 'distractibility'), ('add', 'low_self-esteem')]",Yes
"HCV is the main cause of chronic hepatitis, liver cirrhosis, and hepatocellular carcinoma.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('hcv', 'hepatocellular_carcinoma'), ('hcv', 'chronic_hepatitis'), ('hcv', 'liver_cirrhosis')]",Yes
"The earthquake caused death and injury to thousands of students and hundreds of professors and school administrators, however the actual number of casualties is unknown.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('earthquake', 'death'), ('earthquake', 'injury')]",Yes
The storm caused power outages and destruction around the region.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('storm', 'power_outages'), ('storm', 'destruction')]",Yes
"However, CA-MRSA strains display enhanced virulence, spread more rapidly and cause more severe illness than traditional HA-MRSA infections, and can affect vital organs leading to widespread infection (sepsis), toxic shock syndrome and pneumonia.",CauseNet-cause.csv,,1,[],"['cause', 'leading to']",explicit,"[('vital_organs', 'toxic_shock_syndrome'), ('vital_organs', 'pneumonia')]",Yes
"January 11, 2011: Due to inclement weather that has caused flight delays and cancellations nationwide, the Institute for Shipboard Education (ISE) will delay the departure of the Spring 2011 voyage until participants with flights arriving Wednesday, January 12 are able to embark.",CauseNet-cause.csv,,1,[],"['Due to', 'caused']",explicit,"[('inclement_weather', 'cancellations'), ('inclement_weather', 'flight_delays')]",Yes
"Dioxin has been found to be one of the most toxic and carcinogenic chemicals ever tested, and has been found to cause cancer, endocrine and immune system damage, birth defects and learning disabilities.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('dioxin', 'cancer'), ('dioxin', 'immune_system_damage')]",Yes
"Six years later, the Environmental Protection Agency (EPA) also concluded that secondhand smoke causes lung cancer and respiratory disease.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('secondhand_smoke', 'lung_cancer'), ('secondhand_smoke', 'respiratory_disease')]",Yes
Volcanoes (this one is -mostly- dormant) contribute to climate change through their emissions and can cause both warming and cooling.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('volcanoes', 'cooling'), ('volcanoes', 'warming')]",Yes
"Examples of toxic substances that can cause injury or death include pesticides, chemicals, asbestos, toxic waste, nuclear radiation, medical product, and toxic substances at dangerous levels in food and drinking water.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('toxic_substances', 'injury'), ('toxic_substances', 'death')]",Yes
"The higher the score, the better the adherence ... A two-point increase in the adherence score was associated with a 25% reduced risk of death from all causes, a 33% reduced risk of death from heart disease and a 24% reduced risk of death from cancer ... People in Greece eat about a pound of vegetables a day, mostly cooked ... Salads are served with fish, and vegetables like zucchini and spinach are boiled and seasoned with lemon and olive oil"" * Mediterranean Dietary Pattern and Prediction of All-Cause Mortality in a US Population: Results From the NIH-AARP Diet and Health Study - Arch Intern Med.",CauseNet-cause.csv,,1,[],"['causes', 'Cause']",explicit,"[('cancer', 'death'), ('heart_disease', 'death')]",Yes
"The chronic pain and anxiety brought by fibromyalgia generally causes fatigue, which necessitates getting as much sleep as possible.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('fibromyalgia', 'chronic_pain'), ('anxiety', 'fatigue'), ('chronic_pain', 'fatigue')]",Yes
"Pneumonia is an inflammation of the lungs caused by bacteria, viruses, fungi, parasites or physical or chemical agents.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('viruses', 'inflammation_of_the_lungs'), ('bacteria', 'inflammation_of_the_lungs'), ('parasites', 'inflammation_of_the_lungs')]",Yes
Both tooth decay and gum disease are caused by plaque.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('plaque', 'gum_disease'), ('plaque', 'tooth_decay')]",Yes
"Cankers can be caused by fungi, bacteria, or winter damage.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('fungi', 'cankers'), ('bacteria', 'cankers')]",Yes
"According to the study, Avandia (rosiglitazone) may lead to heart attacks and even death from cardiovascular causes.",CauseNet-cause.csv,,1,[],"['lead to', 'causes']",explicit,"[('avandia', 'heart_attacks'), ('avandia', 'death')]",Yes
"Since 1986 the LRA rebels have caused death and destruction in the northern districts of Uganda, without Kampala authorities being able to halt the violence on a military or negotiation level.",CauseNet-cause.csv,,1,[],"['Since', 'caused']",explicit,"[('lra_rebels', 'death'), ('lra_rebels', 'destruction_in_the_northern_districts_of_uganda')]",Yes
Stress and frustration can cause insomnia from Liver Qi stagnation.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('stress', 'insomnia'), ('frustration', 'insomnia')]",Yes
"Actually, these are a form of protective eyewear glasses, which was designed mainly to protect our eyes from bright sunlight, which will cause damage or discomfort to the eyes.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('bright_sunlight', 'discomfort_to_the_eyes'), ('bright_sunlight', 'damage')]",Yes
"Repeat nightly as needed.Traditional Chinese MedicineAcupuncture Traditional Chinese Medicine believes that insomnia is caused by kidney disorders or imbalances, so acupuncture is used to improve the flow of chi and restore harmony within this organ and the related meridians.",CauseNet-cause.csv,,1,['believes'],['caused'],explicit,"[('imbalances', 'insomnia'), ('kidney_disorders', 'insomnia')]",Yes
"Diarrhea, constipations, gas, and bloating can all be caused by parasites and built up plaques Unisom 25without Prescription.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('parasites', 'diarrhea'), ('parasites', 'gas')]",Yes
"The more basic policy, called the HO-2 policy, covers damages caused by fire, smoke, vehicles, aircraft, water overflow from water heaters and air conditioners, theft, vandalism, explosions, and riots.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('fire', 'damages'), ('theft', 'damages'), ('vandalism', 'damages'), ('vehicles', 'damages'), ('smoke', 'damages'), ('aircraft', 'damages'), ('riots', 'damages')]",Yes
"They agree that Vioxx, Celebrex and Bextra can cause fatal strokes and heart attacks.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('vioxx', 'heart_attacks'), ('celebrex', 'heart_attacks'), ('bextra', 'heart_attacks')]",Yes
"In animal studies, the medication caused birth defects, miscarriages, and low fetal weight when it was given to pregnant animals.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('medication', 'birth_defects'), ('medication', 'miscarriages'), ('medication', 'low_fetal_weight')]",Yes
"In other words, she was IN CONTROL of her parents feelings and reactions because her behavior caused their feelings and reactions.",CauseNet-cause.csv,,1,[],"['because', 'caused']",explicit,"[('behavior', 'feelings'), ('behavior', 'reactions')]",Yes
This exposure causes pain which can lead to ulceration and scarring.,CauseNet-cause.csv,,1,[],"['causes', 'lead to']",explicit,"[('pain', 'scarring'), ('exposure', 'pain')]",Yes
Your parents have probably told you that smoking pot causes lung cancer and brain damage.,CauseNet-cause.csv,,1,[],['causes'],explicit,"[('smoking_pot', 'lung_cancer'), ('smoking_pot', 'brain_damage')]",Yes
This snooze treatments may cause sleepiness and might cause wooziness.,CauseNet-cause.csv,,1,[],"['cause', 'cause']",explicit,"[('snooze_treatments', 'wooziness'), ('snooze_treatments', 'sleepiness')]",Yes
"* Moisture (caused by water seepage / leakage problem) causes molds, mildew, dust mites, and other biological air contaminants.",CauseNet-cause.csv,,1,[],"['caused', 'causes']",explicit,"[('moisture', 'mildew'), ('moisture', 'molds')]",Yes
"The report concluded that smoking causes reduced lung function, impaired lung growth, asthma, and coronary artery atherosclerosis.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('smoking', 'asthma'), ('smoking', 'reduced_lung_function')]",Yes
We know that NSAIDs can cause stomach ulcers and bleeding.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('nsaids', 'bleeding'), ('nsaids', 'stomach_ulcers')]",Yes
"Too little HDL leads to pain and inflammation, which is the real cause of heart disease, according to the latest studies.",CauseNet-cause.csv,,1,[],"['leads to', 'cause']",explicit,"[('inflammation', 'heart_disease'), ('pain', 'heart_disease')]",Yes
"To the extent permitted by law, Spectrum Live and its respective directors, officers and agents disclaim all responsibility for any loss or damage which may be suffered by any person directly or indirectly through any person's dealings with them or by use of the website whether that loss or damage is caused by any fault or negligence on the part of Spectrum Live, its directors, officers, employees and agents.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('negligence', 'loss_or_damage'), ('fault', 'loss_or_damage')]",Yes
"Edward Stanley Butler, 71, San Bernardino, was found guilty by a jury of one felony count each of vehicular manslaughter by lawful act that might cause death without gross negligence while intoxicated, driving under the influence causing bodily injury, and driving with a blood alcohol level of .08 percent or more causing bodily injury.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('lawful_act', 'death'), ('driving_under_the_influence', 'bodily_injury')]",Yes
Leukemia is also caused by many chemicals and radiation.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('radiation', 'leukemia'), ('chemicals', 'leukemia')]",Yes
"However, in an earlier and larger study drivers using cannabis only were involved in only 2.2% of recorded fatal accidents and Hollister (1988) concludes from the data that ""at present, THC plays a relatively minor role in fatal traffic accidents as compared with alcohol"" (p. Apart from the direct neuropsychological effects of both drugs, the problems caused by alcohol and cannabis in relation to motor vehicle accidents, in particular, are more due to the methods and circumstances of their use by a minority of individuals rather than the fact that these substances both cause, in the main, reversible perceptuo-motor deficits.",CauseNet-cause.csv,,1,[],"['caused', 'due to', 'cause']",explicit,"[('alcohol', 'problems'), ('cannabis', 'problems')]",Yes
"Ketamine may also cause agitation, depression, cognitive difficulties, unconsciousness, and amnesia.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('ketamine', 'amnesia'), ('ketamine', 'unconsciousness')]",Yes
Varicella is a herpes virus that causes chicken pox and shingles.,CauseNet-cause.csv,,1,[],['causes'],explicit,"[('herpes_virus', 'shingles'), ('herpes_virus', 'chicken_pox')]",Yes
"Sleep deprivation, on the other hand, causes fatigue, depression and irritability; increases the risk of injury; and may lead to serious health problems.",CauseNet-cause.csv,,1,[],"['causes', 'lead to']",explicit,"[('sleep_deprivation', 'fatigue'), ('sleep_deprivation', 'depression'), ('sleep_deprivation', 'irritability'), ('sleep_deprivation', 'serious_health_problems')]",Yes
"On the other hand, histamine also causes itching, irritation, and excess mucus production.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('histamine', 'irritation'), ('histamine', 'excess_mucus_production')]",Yes
"In addition to mesmerism, Harrington also discussed neurasthenia, a condition in the late 19th century that was caused by stress that resulted in digestive problems and skin rashes, among other symptoms.",CauseNet-cause.csv,,1,[],"['caused', 'resulted in']",explicit,"[('stress', 'digestive_problems'), ('stress', 'skin_rashes')]",Yes
"Pet food, drugs, and tyres from China have caused death; now millions of toys have been recalled.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('drugs', 'death'), ('pet_food', 'death')]",Yes
"A poor diet and lack of exercise, while contributing to overall weight, also causes high cholesterol and raises blood pressure, which puts a greater strain on the heart.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('poor_diet', 'high_cholesterol'), ('lack_of_exercise', 'high_cholesterol')]",Yes
"Cancer, accident injuries and various other types of pains including arthritis are common pains and aches that caused symptoms of insomnia.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('aches', 'symptoms'), ('pains', 'symptoms')]",Yes
"Pelvic Inflammatory Disease (PID) is caused by Gonorrhea, Chlamydia, and other anaerobic bacteria and gram-negative rods, such as E. coli and mycoplasma homines.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('chlamydia', 'pelvic_inflammatory_disease'), ('gonorrhea', 'pelvic_inflammatory_disease')]",Yes
"A rash can be caused, directly or indirectly, by a bacteria, virus, or fungus.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('virus', 'rash'), ('bacteria', 'rash'), ('fungus', 'rash')]",Yes
"The case against AstraZeneca's corrupt practices is well documented in courts of law and in civil and criminal settlements with the Department of Justice: Kickbacks to physicians, rigged clinical trials in which company officials ""cherry picked"" the data to be disclosed while ""burying"" unfavorable study findings, the company's use of ""smoke and mirrors"" to obscure Seroquel's failed efficacy, AstraZeneca's failure to warn that Seroquel can cause diabetes and other health problems, and its illegal off-label marketing of Seroquel.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('seroquel', 'diabetes'), ('seroquel', 'health_problems')]",Yes
"Arrhythmias, or irregular heart beats, are the leading cause of death in the first few hours after a heart attack.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('arrhythmias', 'death'), ('irregular_heart_beats', 'death')]",Yes
"""Untreated tooth decay can cause pain and infection, which can lead to problems with nutrition, growth, school readiness and speech.""",CauseNet-cause.csv,,1,[],"['cause', 'lead to']",explicit,"[('infection', 'problems'), ('pain', 'problems'), ('untreated_tooth_decay', 'pain')]",Yes
Some medications and illnesses can cause symptoms similar to those of a panic attack.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('illnesses', 'symptoms'), ('medications', 'symptoms')]",Yes
"The disease, which usually causes fever, rash, and severe head, back, and muscle pain, most often occurs in two phases.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('disease', 'fever'), ('disease', 'rash')]",Yes
"Drugs such as Rezulin and Avanida to treat diabetes, Celebrex and Vioxx to treat arthritis pain, Fen Phen to treat obesity, Prempro to treat the symptoms of menopause, Bextra to treat osteoarthritis and Oxycontin to treat pain has all caused stroke, liver damage and death.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('drugs', 'death'), ('drugs', 'liver_damage'), ('drugs', 'stroke')]",Yes
Hypoglycemia and hyperglycemia are symptoms that can cause frequent urination and nausea.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('symptoms', 'nausea'), ('symptoms', 'frequent_urination')]",Yes
"Hypotension can cause fainting, fatigue, and weakness, possibly with nausea, sweating, and restlessness preceding a loss of consciousness.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('hypotension', 'fainting'), ('hypotension', 'weakness'), ('hypotension', 'fatigue')]",Yes
"For instance, homes and buildings are more commonly subject to loss caused by fire, wind, water and smoke than autos which are more likely to be involved in collisions.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('fire', 'loss'), ('wind', 'loss'), ('water', 'loss')]",Yes
"However, hypoglycemia that causes mental confusion, unconsciousness or seizures is serious.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('hypoglycemia', 'seizures'), ('hypoglycemia', 'unconsciousness')]",Yes
"Sun damage can lead to skin cancer, premature aging and causes brown spots and hyper-pigmentation, wrinkles, as well as, dryness and irritation.",CauseNet-cause.csv,,1,[],"['lead to', 'causes']",explicit,"[('sun_damage', 'skin_cancer'), ('sun_damage', 'premature_aging')]",Yes
"Lead poisoning can cause learning disabilities, behavioral problems, mental retardation and stunted growth.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('lead_poisoning', 'behavioral_problems'), ('lead_poisoning', 'mental_retardation'), ('lead_poisoning', 'stunted_growth')]",Yes
"On accessing the internet, many a times, there are viruses and malware that enter the computer and cause harm and damage.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('viruses', 'damage'), ('viruses', 'harm')]",Yes
This resulted in eddies and currents which caused problems for the divers.,CauseNet-cause.csv,,1,[],"['resulted in', 'caused']",explicit,"[('currents', 'problems'), ('eddies', 'problems')]",Yes
"However, tramadol might cause nausea as well as constipation.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('tramadol', 'nausea'), ('tramadol', 'constipation')]",Yes
"is used to relieve pain, tenderness, swelling, and stiffness caused by osteoarthritis (arthritis caused by a breakdown of the lining of the joints) and rheumatoid arthritis (arthritis caused by swelling of the lining of the joints).",CauseNet-cause.csv,,1,[],"['caused', 'caused', 'caused']",explicit,"[('osteoarthritis', 'pain'), ('rheumatoid_arthritis', 'pain')]",Yes
"Moreover, the EPA announced last August that one third of our nation's lake waters and one-quarter of our riverways are contaminated with mercury and other pollutants that could cause health problems.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('mercury', 'health_problems'), ('pollutants', 'health_problems')]",Yes
"The most common cause of Stroke and Cerebrovascular Disease is hypertension, which causes blood vessels to narrow, stiffen, or become vulnerable to fluctuations in blood pressure.",CauseNet-cause.csv,,1,[],"['cause', 'causes']",explicit,"[('hypertension', 'stroke'), ('hypertension', 'cerebrovascular_disease'), ('hypertension', 'blood_vessels')]",Yes
Hepatitis C virus (HCV) infection is a major cause of hepatocellular carcinoma (HCC) and chronic liver disease worldwide.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('infection', 'hepatocellular_carcinoma'), ('infection', 'chronic_liver_disease')]",Yes
"Elder abuse is defined as behavior which caused neglect, physical harm, psychological harm or financial harm to an older person.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('behavior', 'physical_harm'), ('behavior', 'neglect')]",Yes
Of course the plot of the story is all fiction but it is an awareness that exposure to asbestos can cause cancer or mesothelioma.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('exposure_to_asbestos', 'mesothelioma'), ('exposure_to_asbestos', 'cancer')]",Yes
"Vitamin B2 deficiency causes Dermatitis, Glossitis, and Cheilosis.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('vitamin_b2_deficiency', 'glossitis'), ('vitamin_b2_deficiency', 'dermatitis')]",Yes
"Secondhand smoke causes sudden infant death syndrome (SIDS), acute respiratory infections, ear problems, and more frequent and severe asthma attacks in children.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('secondhand_smoke', 'sudden_infant_death_syndrome'), ('secondhand_smoke', 'ear_problems'), ('secondhand_smoke', 'severe_asthma_attacks'), ('secondhand_smoke', 'acute_respiratory_infections')]",Yes
"Sugar can cause obesity, hyperactivity, anxiety, and concentration difficulties in children.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('sugar', 'obesity'), ('sugar', 'hyperactivity'), ('sugar', 'anxiety')]",Yes
"This annual heath observance provides an excellent reminder for you to talk with your Medicare patients about vaccine-preventable diseases and ensure that they are protected against influenza and pneumonia, which together are the fifth leading cause of death among adults 65 and older in the U.S.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('pneumonia', 'death'), ('influenza', 'death')]",Yes
"Aldactone or commonly referred to as Spironolactone is used as a diuretic to remove the excess fluid caused by congestive heart failure, cirrhosis of the liver, and kidney disease.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('congestive_heart_failure', 'excess_fluid'), ('cirrhosis_of_the_liver', 'excess_fluid')]",Yes
"At high doses, PCP can cause hallucinations as well as seizures, coma, and death (though death more often results from accidental injury or suicide during PCP intoxication).",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('pcp', 'hallucinations'), ('pcp', 'seizures')]",Yes
"Arthritis is essentially joint inflammation and causes pain, stiffness and swelling of joints such as fingers, neck, back, hips, and knees.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('arthritis', 'pain'), ('arthritis', 'stiffness')]",Yes
"In more serious cases, the infection may cause difficulty breathing, fever and excessive tiredness.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('infection', 'fever'), ('infection', 'difficulty_breathing')]",Yes
"Chronic kidney disease may be caused by high blood pressure, diabetes, autoimmune disease or other conditions or diseases.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('diabetes', 'chronic_kidney_disease'), ('high_blood_pressure', 'chronic_kidney_disease'), ('conditions', 'chronic_kidney_disease')]",Yes
"Irritation, caused by contact with the eyes, will cause watering and redness.",CauseNet-cause.csv,,1,[],"['caused', 'cause']",explicit,"[('irritation', 'redness'), ('contact_with_the_eyes', 'irritation')]",Yes
"This medication is also used for upset stomach caused by heartburn, acid indigestion or sour stomach; for peptic ulcer, hiatal hernia or other conditions caused by excess stomach acid; and to prevent ulcers or beleding from ulcers.",CauseNet-cause.csv,,1,[],"['caused', 'caused']",explicit,"[('heartburn', 'upset_stomach'), ('acid_indigestion', 'upset_stomach')]",Yes
"The venom is moderately potent and can cause swelling, pain, bruising, numbness and other local symptoms, which will subside within three days.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('venom', 'pain'), ('venom', 'numbness')]",Yes
"Seventy-five percent of all deaths in Russia occur due to diseases caused by high cholesterol, blood pressure and tobacco consumption.",CauseNet-cause.csv,,1,[],"['due to', 'caused']",explicit,"[('high_cholesterol', 'diseases'), ('blood_pressure', 'diseases')]",Yes
"The most important of these is Entamoeba histolytica which causes amoebic dysentery and liver abscess and may be responsible for up to 100,000 deaths annually.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('entamoeba_histolytica', 'amoebic_dysentery'), ('entamoeba_histolytica', 'liver_abscess')]",Yes
"Too many deer on a given tract of land can cause loss of body weight, reduction in antler development, decrease in reproduction and death due to starvation during winter months.",CauseNet-cause.csv,,1,[],"['cause', 'due to']",explicit,"[('deer_on_a_given_tract_of_land', 'loss_of_body_weight'), ('deer_on_a_given_tract_of_land', 'reduction_in_antler_development'), ('starvation', 'decrease')]",Yes
The global smoke-free movement is an appropriate response to the undeniable scientific evidence that secondhand smoke causes serious disease and premature death.,CauseNet-cause.csv,,1,[],['causes'],explicit,"[('secondhand_smoke', 'premature_death'), ('secondhand_smoke', 'serious_disease')]",Yes
"He has said that for every death caused by skin cancer resulting from sun exposure, 30 deaths might be prevented due to increased vitamin D intake, and that ""It does seem that Vitamin D levels seem to be a real predictor of heart disease.""",CauseNet-cause.csv,,1,[],"['caused', 'due to']",explicit,"[('sun_exposure', 'skin_cancer'), ('skin_cancer', 'death')]",Yes
"Erosion is caused by wind, water, and wave action and often results in loss of residential and commercial property, reduction of storm buffering capacity, habitat loss, and water quality degradation.",CauseNet-cause.csv,,1,[],"['caused', 'results in']",explicit,"[('wave_action', 'erosion'), ('wind', 'erosion'), ('water', 'erosion'), ('erosion', 'water_quality_degradation'), ('erosion', 'habitat_loss')]",Yes
"Diet, vaccinations, shampoos, flea infestation or flea and tick products can cause allergies.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('diet', 'allergies'), ('vaccinations', 'allergies'), ('shampoos', 'allergies'), ('flea', 'allergies')]",Yes
Clonazepam will cause drowsiness and may cause dizziness.,CauseNet-cause.csv,,1,[],"['cause', 'cause']",explicit,"[('clonazepam', 'drowsiness'), ('clonazepam', 'dizziness')]",Yes
"Of course, water and water vapor can get into a basement through the floor and cause mold, mildew and a musty odor to develop.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('water_vapor', 'mold'), ('water_vapor', 'mildew')]",Yes
"This means that a spike in call volume, as has happened in the course of situations of main, regional emergencies for example the 9/11 attack, the 2003 Northeast Blackout, or even the 2004 Indian Ocean Tsunami, can cause the satellite network to collapse.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('spike_in_call_volume', 'satellite_network_to_collapse'), ('2004_indian_ocean_tsunami', 'satellite_network_to_collapse'), ('9/11_attack', 'satellite_network_to_collapse')]",Yes
"Low blood sugar, or hypoglycemia, causes fatigue, and in extreme cases, loss of consciousness.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('hypoglycemia', 'fatigue'), ('low_blood_sugar', 'fatigue')]",Yes
"The label is part of Stichting Mode Met een Missie (Fashion with a mission foundation) which, in turn, was founded in 2005 to help women with problems caused by addiction, homelessness or psychiatric issues.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('addiction', 'problems'), ('homelessness', 'problems')]",Yes
"...whatthehell are you talking about...inflation is caused by either printing too much money, a rise in production costs, national debt and high taxes...if that is what you mean by scientific then yeah, I guess...the inflation rate is traditionally used as one of the barometers to determne a weak or strong economy...obviously since it is low, as is unemployment, they contradict your arguement that things are going to pot so you ignore them and say they are moot...good call.",CauseNet-cause.csv,,1,[],"['caused', 'since']",explicit,"[('printing_too_much_money', 'inflation'), ('national_debt', 'inflation'), ('rise_in_production_costs', 'inflation')]",Yes
Stress is a big cause of heart disease and digestive disorders.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('stress', 'heart_disease'), ('stress', 'digestive_disorders')]",Yes
"Organic soy milk is lactose-free, which allows for lactose-intolerant people to drink and prepare foods using milk without experiencing the indigestion and gas that dairy products can cause.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('dairy_products', 'indigestion'), ('dairy_products', 'gas')]",Yes
"It is a soothing drug free device to relieve symptoms caused by sinus infections, allergies and the common cold including: post nasal drip, cough, congestion, sinus headaches, and irritated nasal passages.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('allergies', 'symptoms'), ('sinus_infections', 'symptoms')]",Yes
Low blood sugar can cause drowsiness and coma.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('low_blood_sugar', 'coma'), ('low_blood_sugar', 'drowsiness')]",Yes
"But just as in human beings, white rice causes diabetes and obesity because it's a refined carbohydrate offering little more than ""empty calories.""",CauseNet-cause.csv,,1,[],"['causes', 'because']",explicit,"[('white_rice', 'diabetes'), ('white_rice', 'obesity')]",Yes
Refusing to submit to chemical testing may be a separate crime where the offender has a prior drunk driving violation or has caused an accident resulting in bodily injury or death.,CauseNet-cause.csv,,1,[],"['caused', 'resulting in']",explicit,"[('accident', 'death'), ('accident', 'bodily_injury')]",Yes
"Side effects: High doses can cause drowsiness, staggering, nausea, shrinking gums, and growth of body hair.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('high_doses', 'nausea'), ('high_doses', 'drowsiness')]",Yes
These drugs and other Benzodiazepines can and do cause addiction if used over a long period of time.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('drugs', 'addiction'), ('benzodiazepines', 'addiction')]",Yes
Religion has caused more hatred and divisiveness that any other entity known to mankind.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('religion', 'hatred'), ('religion', 'divisiveness')]",Yes
"Sleep apnea can cause insomnia, memory problems, headaches, tiredness during the day, concentration problems, anxiety, bad temper, and problems during work due to bad concentration.",CauseNet-cause.csv,,1,[],"['cause', 'due to']",explicit,"[('sleep_apnea', 'insomnia'), ('sleep_apnea', 'headaches'), ('sleep_apnea', 'memory_problems'), ('sleep_apnea', 'tiredness'), ('sleep_apnea', 'anxiety')]",Yes
"And speaking of predicting things, I sent the following note to the world-famous, $750 per hour psychic Sylvia Browne: I have been looking all over Sylvia's web site for a warning about the earthquake and subsequent tsunami which caused so much death and destruction in the countries bordering the Indian Ocean yesterday.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('earthquake', 'death'), ('earthquake', 'destruction')]",Yes
